,label,chroma_stft,rmse,spec_cent,spec_bw,rolloff,zcr,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19
78,1,0.3748779,0.05693127,1903.7790202400756,1469.191598204673,3264.1219289679275,0.13048125937258126,-295.85275,97.64334,-33.970062,52.188637,-8.490516,-3.6531522,-17.24068,-6.58408,-15.035663,-6.8583198,-7.785854,-8.224229,0.5228451,-12.256255,4.121042,-6.1705136,-4.856255,-1.3726264,-1.8801222,-5.809662
79,1,0.35727903,0.0521828,1749.1948970352255,1414.7209972104308,3016.7734246504933,0.11858847414376934,-307.06308,111.959496,-32.93886,44.63776,-15.728183,-6.0140176,-16.600883,-8.294304,-18.895466,-6.6397424,-5.867925,-8.457922,0.39275622,-10.4532795,4.0342536,-5.497654,-3.9320183,-4.512388,-1.992195,-5.965929
80,1,0.37421885,0.06445366,1709.376815426817,1414.013847425651,2981.1528067101635,0.11112309978473298,-279.38086,114.10659,-34.98921,40.818108,-12.556204,-3.764575,-15.769748,-7.1793957,-17.471275,-7.166873,-5.4407563,-7.505817,0.3757271,-10.399165,4.0187664,-4.8961964,-3.99294,-4.5693016,-1.6237354,-5.26847
81,1,0.36268464,0.059018668,1675.2172620990898,1421.2180026257772,2991.5360772572803,0.10868868517801858,-299.59555,111.949875,-31.317007,36.351448,-15.956585,-5.4447427,-14.266934,-9.368187,-17.823154,-6.2374306,-4.986738,-7.56076,-0.883619,-9.761956,4.2354407,-5.9745526,-4.8576813,-3.358224,-2.5574396,-6.7995977
82,1,0.33512095,0.063380085,1777.6056879574646,1465.6981689165398,3103.7687319351053,0.11118753628095976,-298.4553,103.50167,-30.758968,46.54187,-10.9589405,-4.997692,-22.582626,-10.318261,-15.544511,-11.22269,-9.261196,-7.5313187,-0.08384055,-13.55005,4.7258067,-5.300318,-6.484219,-1.1929679,-3.7975104,-6.148134
83,1,0.38313147,0.05367403,1759.3048104976085,1434.6094817342685,3085.439676101732,0.12089571642801858,-299.5965,108.80147,-32.54369,43.26554,-12.468193,-5.250056,-15.987193,-6.670238,-16.457384,-5.9152923,-4.867879,-7.5410714,0.10163445,-10.264098,3.9543786,-5.524515,-4.5427394,-3.6908638,-1.3367345,-6.1386733
84,1,0.3549978,0.060180917,1800.0931313791598,1448.970281682672,3128.210250807251,0.1164267336251935,-289.27304,104.69335,-32.940033,40.56019,-14.142428,-4.0827327,-15.57671,-8.27783,-18.10521,-8.429132,-5.946054,-8.775599,-1.0838033,-10.88282,4.264022,-5.7882476,-5.343103,-2.4730895,-2.4386737,-6.2699184
85,1,0.3387812,0.074585035,1695.2276590458591,1445.2941370932285,3025.0442079715317,0.10207118928986068,-268.14297,113.29778,-30.773098,43.62014,-17.843826,-6.0443797,-15.814244,-8.782767,-18.423994,-8.180472,-7.6553626,-9.721175,-1.1639835,-11.22821,4.667484,-6.2865705,-4.7704086,-2.0646968,-2.609988,-6.559247
86,1,0.38287932,0.056026638,1742.4188446163844,1457.0022751273107,3032.335830546754,0.11524590176325464,-315.2077,105.04849,-25.899586,41.1856,-10.701435,-1.2938762,-17.480356,-6.7672515,-13.90857,-8.59582,-6.057593,-7.2280955,-0.5955493,-11.484272,3.2979898,-3.7051241,-4.278926,-4.1664577,-1.6133933,-4.57346
87,1,0.35105076,0.06684094,1734.6575972352284,1431.8720156643597,3038.4649601514125,0.11182982264657508,-277.4652,108.534164,-32.11486,39.938274,-15.369755,-7.106953,-16.365858,-7.3133307,-18.71481,-7.646735,-5.775689,-10.020056,-0.54116887,-10.854768,3.788866,-4.990199,-5.520966,-3.0787005,-1.5980632,-6.0277314
88,1,0.35238516,0.06538901,1848.1637381295732,1457.7163000546668,3195.8390085320725,0.12286924946787926,-280.50797,108.88997,-37.816574,45.782303,-21.491098,-3.0358171,-16.076897,-6.0925083,-18.67702,-7.8646193,-6.5447774,-8.809317,0.73095834,-12.023948,4.2287183,-6.250668,-4.46162,-3.9473004,-1.6516275,-6.8013268
89,1,0.32393846,0.06472633,1713.76267144853,1411.4191893708296,2919.065682142512,0.11040220467298761,-289.8346,108.68029,-28.327866,40.36324,-14.144307,-3.7603798,-22.47041,-9.566566,-14.973087,-9.320485,-7.381127,-7.3201017,2.0856767,-14.271636,2.2754996,-4.703041,-6.690904,-2.2913423,-3.3275907,-6.4748254
90,1,0.33402815,0.07093232,1814.0284696586518,1459.968914995969,3170.426662197054,0.11566540036039087,-280.42178,102.34639,-38.113956,41.545834,-19.71524,-5.559095,-16.336138,-6.7692575,-19.41972,-7.0112524,-5.107069,-9.338793,-0.39358568,-11.8226795,3.9430132,-7.5137763,-5.0078807,-2.4702225,-2.6629338,-5.789965
91,1,0.33806095,0.07004055,1832.0662226435493,1476.6756364789758,3212.1764097420423,0.11650855474796827,-274.4414,103.45096,-35.168095,43.109543,-15.063431,-4.644543,-17.010204,-9.059063,-19.890156,-8.932485,-5.847207,-8.940928,-0.7281223,-11.84121,3.8583565,-6.4558945,-5.5542355,-2.199993,-2.48869,-6.42706
92,1,0.34238347,0.06271292,1846.1616340983376,1450.3072470084846,3174.318305331487,0.1214429542376161,-289.42795,102.869644,-36.12849,45.323803,-14.181783,-5.982627,-19.653164,-9.029405,-16.540852,-7.3877525,-7.350917,-8.08285,0.8745474,-12.090188,4.1522484,-5.6069365,-5.58683,-2.2640338,-1.9669939,-6.8060985
93,1,0.34522185,0.066002704,1768.2426437592662,1447.7452000307712,3099.431258163216,0.1103445708567144,-274.04242,111.43785,-34.453434,48.670536,-12.979188,-4.092536,-17.772446,-7.1845045,-18.387426,-7.932252,-6.927232,-9.583832,-0.58386457,-12.353176,4.6274676,-5.4406376,-4.6235056,-3.4636064,-2.3541102,-6.5235176
94,1,0.35951543,0.057364773,1765.4601670132702,1442.1438285913844,3064.78563432723,0.11448721398510062,-299.82068,106.60681,-31.120184,45.698925,-13.408345,-4.3043103,-14.248799,-5.6317186,-17.027542,-8.107579,-6.4572353,-8.034477,-0.87378055,-11.039442,5.213449,-5.681159,-4.784066,-2.449773,-2.1046457,-6.4595604
95,1,0.34962115,0.06141932,1672.7850983939657,1402.4302145726947,2873.7409562149282,0.11132736914667182,-303.22455,111.60828,-25.468817,38.97962,-10.485318,-5.1939073,-21.790417,-9.529109,-13.551334,-9.9767275,-7.5721445,-7.5158987,-0.7994445,-11.0737095,2.633,-4.713513,-4.8803,-3.9893055,-2.6855183,-5.4366045
96,1,0.33161157,0.07024077,1811.8795805335458,1475.982457766673,3206.6431098678163,0.11349742405185759,-279.80438,104.2567,-36.20053,46.06709,-16.034966,-6.078022,-17.863476,-7.8013935,-19.716885,-8.774285,-6.892754,-10.166827,-0.19432762,-11.835239,3.9253666,-7.1062684,-5.9937606,-2.4272766,-2.7403307,-6.286961
97,1,0.36968735,0.05965354,1852.2363767395955,1448.8188407847313,3164.780863003096,0.12794121426325464,-303.76547,93.78003,-28.173824,33.16213,-17.799097,-3.5136628,-14.477534,-6.9406443,-13.397308,-5.8594604,-4.531909,-7.3111033,0.42724454,-8.8155155,3.6282954,-5.413045,-5.0060954,-2.677142,-2.509153,-5.9917107
98,1,0.33936226,0.06013718,1802.5247100245492,1474.611003083406,3139.701847985802,0.11917293772977941,-308.52664,101.02192,-26.903952,45.888214,-9.845873,-4.068647,-22.112362,-10.031574,-14.339399,-12.287607,-9.324761,-6.9037237,-1.3433007,-14.165562,3.285837,-5.100361,-5.361522,-2.070067,-3.5393093,-4.759817
99,1,0.33204237,0.066040255,1772.6333919759913,1435.4139754349803,3029.769179400276,0.11647718683484908,-295.9939,106.38465,-30.668955,42.808727,-12.3562975,-4.5993423,-22.703465,-10.808395,-14.2227,-11.200136,-9.922115,-7.786219,-0.016283909,-13.311404,3.186593,-5.5773687,-6.3546677,-2.258752,-3.7193997,-5.4073606
100,1,0.32840285,0.06995582,1715.4971613896157,1414.8224662606142,2924.719814619413,0.11096229198916409,-276.39713,109.39137,-27.691639,42.115704,-12.175249,-4.7933908,-24.783504,-10.597648,-13.235078,-10.5438595,-8.747037,-6.5872345,2.2493334,-13.54257,1.5118879,-4.3430715,-5.900725,-3.0010781,-2.8563411,-5.9334116
101,1,0.31968513,0.07001603,1781.1066160014173,1470.9871958178628,3134.7143781443497,0.1076119721120356,-282.3556,102.13318,-32.989643,44.631676,-14.749008,-6.638211,-17.598238,-8.603484,-18.68411,-8.541486,-6.545587,-10.531262,-0.86707103,-11.318303,2.5432315,-7.406852,-5.435024,-2.2862709,-3.6394823,-5.7520323
102,1,0.34302145,0.057480946,1656.5576562108072,1379.7949644701175,2795.920593450682,0.1141414110874613,-305.51605,115.51616,-23.157501,37.065357,-15.572968,-4.026676,-21.563292,-13.53473,-14.380064,-8.539561,-7.700725,-7.485784,0.8488422,-11.126711,1.35503,-4.620332,-5.6666718,-4.3005886,-2.6975904,-6.4661255
103,1,0.36336082,0.052185614,1710.3737739339297,1461.3671288150615,3006.385987461905,0.11349647923519737,-336.76886,102.40366,-19.28881,37.55535,-11.073147,-5.0102725,-18.325638,-8.511228,-12.13074,-10.942873,-9.058666,-5.8792024,-1.1541703,-11.387643,2.5863242,-4.121788,-3.5854337,-3.281522,-3.2964053,-4.879048
104,1,0.33412853,0.05933835,1666.770859365384,1405.829336789758,2873.9951213446934,0.11338971495259288,-313.77142,100.14796,-20.696238,32.62228,-13.721305,-5.353849,-20.4583,-11.475151,-11.996115,-10.15961,-7.574804,-5.8256884,-1.7610271,-11.383313,2.2270014,-5.407763,-5.3707204,-3.1888752,-4.010448,-5.0023417
105,2,0.34096575,0.054548625,1964.110490053084,1508.3537546196978,3408.6835548235535,0.12468669879547213,-302.21924,89.88147,-51.12157,24.987099,-23.992395,0.787249,-28.556538,-13.041452,-14.953725,-17.681843,-10.50332,-7.1959815,2.0004294,-14.23616,2.2992408,1.0160142,-6.286527,-6.7741723,0.261739,-5.493486
106,2,0.33407912,0.06491069,1835.785427722034,1421.4900110363096,3036.394139340049,0.11072570989744582,-289.80887,98.411865,-47.36486,18.069305,-22.068201,3.6998022,-33.21533,-15.198408,-14.756582,-18.896034,-7.339957,-8.443326,-1.302933,-13.139089,0.29968923,-1.7694441,-3.7912455,-6.19993,-0.8024965,-2.3590262
107,2,0.2991276,0.06400874,1681.7080806627384,1357.3233120794787,2870.978472919287,0.10159840303308823,-309.22015,89.07013,-38.30407,18.650074,-22.105122,-2.5128517,-30.026896,-17.079893,-11.687865,-12.545679,-8.754357,-6.8239193,1.0390602,-11.711914,0.043619588,-0.69842225,-3.7870333,-6.4134502,-0.8361193,-2.8371582
108,2,0.32003897,0.05283048,1725.605151232416,1351.5398857310968,2916.736529559912,0.10794190208978328,-329.60745,89.443596,-41.057335,19.152903,-21.812498,-0.93331105,-27.007286,-13.080677,-11.620804,-14.30772,-8.823788,-5.2463956,0.49538636,-14.161284,-0.2471775,-1.7529051,-4.2291403,-5.361721,-0.8083872,-2.5153265
109,2,0.33134255,0.06270609,1943.2186021862894,1508.0814675222996,3339.529806320143,0.1251664766955302,-297.59473,88.584785,-48.49429,23.506512,-21.990656,0.77761096,-33.942055,-17.114925,-15.380092,-15.475592,-7.5615263,-7.226959,2.791119,-14.487677,-1.3366821,-0.33774698,-4.7776365,-6.1809254,2.3967993,-1.1022836
110,2,0.33116773,0.0700528,1808.2745014488885,1440.2606896392442,3066.756455743276,0.11270755732391641,-283.54605,99.59075,-50.5359,21.481466,-27.125345,0.82836497,-33.773354,-15.7817745,-13.827759,-14.987279,-6.6254745,-7.535301,-0.54458374,-14.839629,-0.27527753,-2.7154865,-5.026968,-6.778898,0.89605653,-1.9424769
111,2,0.32716992,0.07351345,1901.6803839787933,1476.2892352247034,3247.1678648201673,0.1169817189314048,-269.01556,97.128296,-53.818584,24.379143,-26.654127,1.2200475,-35.73393,-16.12743,-17.117992,-16.88287,-7.3343267,-7.030502,3.4701755,-14.695409,-0.24658848,-0.737678,-4.97218,-7.070942,2.3158994,-2.1324997
112,2,0.34788635,0.055730104,1823.5532215613682,1435.0246722546224,3159.397562221846,0.11903745102070433,-321.28143,94.10185,-47.56472,18.12104,-26.37457,-0.92415994,-25.76082,-12.572794,-12.936735,-12.360463,-9.68752,-6.158075,1.4871072,-14.555997,3.6116557,-0.64127487,-6.494927,-4.986388,-0.44281262,-5.1891756
113,2,0.35890928,0.060180925,1990.1262884598384,1502.5705023707476,3416.529340714493,0.13058008719523995,-295.20856,92.08849,-54.246525,27.883684,-24.9248,0.042604994,-28.3471,-12.278728,-14.924781,-14.572888,-11.337986,-8.155629,3.252181,-14.3235035,3.7883618,0.53502434,-5.5370207,-6.0179543,-0.9593168,-5.0415373
114,2,0.32153806,0.06323237,1748.9180300929565,1408.8606545183518,2961.1362610808096,0.10258724814967106,-293.65372,100.963,-48.079517,22.102684,-23.730904,-3.392461,-33.93971,-15.624489,-17.62323,-17.953808,-8.627721,-6.459899,4.717719,-12.680553,-0.17865202,-1.7462744,-6.689164,-7.94376,-0.9669163,-2.2571607
115,2,0.33968186,0.059058424,1960.2817901993312,1486.1902846199887,3353.9713856605554,0.12161585568643576,-294.77695,91.78051,-54.97589,29.67947,-23.199085,1.1086729,-33.5392,-11.398396,-15.067752,-16.866703,-9.659274,-9.777557,1.7532811,-14.589826,3.1909785,0.020929508,-5.967533,-6.5241327,0.03489886,-5.099755
116,2,0.32496193,0.06268728,1929.1254468247203,1465.430901215435,3354.104718187645,0.11757865409732972,-283.2866,93.249626,-56.24979,32.69484,-24.685694,3.9508736,-34.784546,-14.842783,-15.129124,-12.761003,-9.321255,-8.249512,4.999588,-18.054218,0.9382789,-0.6503664,-7.7224107,-5.763873,2.6452436,-2.6842945
117,2,0.346454,0.065032214,1960.3117657656826,1486.7157242695675,3341.1839629843507,0.12935843925357973,-292.16147,93.55099,-52.07639,23.653728,-24.425222,0.8419269,-30.388815,-12.254377,-14.230696,-15.5207405,-9.391441,-7.6098127,2.5403414,-15.694103,0.10506324,-0.69870394,-5.319364,-5.588345,1.6845367,-2.971651
118,2,0.30851847,0.053744715,1725.9694247819618,1390.2922463178734,2989.936086932203,0.10482079473442338,-310.03778,93.95265,-42.752487,25.02277,-20.293978,-3.8421535,-31.642754,-14.682819,-11.356226,-12.422996,-10.997327,-11.298201,-0.29768896,-14.43178,0.19901599,-0.39513013,-4.177572,-5.8931856,-2.441186,-2.583065
119,2,0.30965376,0.05828615,1666.1525270914865,1346.3287802271927,2821.062108090049,0.10542150916698917,-325.40717,91.6486,-39.547394,16.872164,-22.141684,0.62209123,-29.585758,-15.604126,-12.458151,-15.104781,-7.645937,-4.9241915,-0.3454174,-13.615379,-0.89171946,-2.1948054,-4.0255094,-7.0494404,-0.51540965,-1.2667036
120,2,0.27113467,0.051262293,1446.8859658796596,1165.5866809451754,2462.651775348297,0.08416162260545666,-353.42358,82.95664,-36.03096,18.770466,-18.322037,2.858264,-25.16562,-12.020424,-10.786484,-12.370608,-5.566723,-5.9335666,-0.41701227,-11.225746,-2.4697635,-2.8050377,-2.598753,-7.9567275,-1.2247299,-1.7898979
121,2,0.31288612,0.072590515,1679.925673477109,1405.5713954065711,2903.5991090000966,0.09890624244146672,-284.40875,103.83916,-40.512703,22.193943,-26.286959,-1.8238231,-31.583681,-18.785868,-14.381629,-13.8995285,-9.932379,-6.4636254,1.483922,-14.378828,0.84389544,-0.52803487,-5.227267,-7.173702,0.30018455,-3.6155565
122,2,0.22671483,0.038490295,1226.0666898687161,959.9729369690274,2077.57910383006,0.07805224911716331,-397.53604,66.159805,-22.944508,12.016534,-17.339752,2.201532,-15.712452,-9.660766,-6.7751803,-8.69781,-7.1050363,-4.602702,-1.149775,-9.189119,-2.0685074,-2.8464696,-2.3224401,-5.718995,-0.117673844,-1.1198505
123,2,0.3300089,0.06249543,1813.7518119885444,1456.1652139549803,3139.243517423931,0.11671074551325464,-299.4356,95.99536,-48.2509,18.722645,-25.732943,1.0324086,-33.605934,-17.69289,-15.868363,-16.187975,-6.487359,-5.113346,3.3014832,-13.505844,0.084698536,0.16775054,-4.604355,-7.3623476,-0.08243712,-2.9913268
124,2,0.35036755,0.06464187,1910.6617607859016,1467.822982975719,3289.0134451190015,0.11820355583639706,-279.76462,96.489,-58.459152,27.784588,-24.531939,-1.5847849,-30.535213,-12.472618,-16.313416,-14.553153,-10.836436,-8.177438,3.4577553,-15.56992,3.0778313,0.6909223,-5.5761595,-5.2968674,0.29708976,-6.204456
125,2,0.3404966,0.061798427,1814.5695334483314,1443.365449087273,3105.289556072223,0.11185230928308823,-292.61072,99.09813,-49.788685,20.973557,-21.691479,-1.9566915,-31.842081,-14.511109,-15.094022,-14.397983,-8.77296,-7.655015,1.408833,-15.658551,1.9697027,0.11645007,-6.7915115,-5.2109113,0.6879838,-4.6287727
126,2,0.31047842,0.0610794,1629.733414942974,1335.8107038963092,2777.0457075845347,0.09851187596749227,-311.86444,95.43072,-39.567463,21.048502,-19.331076,1.4455302,-27.16575,-13.420602,-12.814754,-15.766313,-8.79888,-6.2861857,-0.5832402,-13.993407,-1.5964208,-2.927202,-4.3755193,-6.822822,-0.6359926,-2.8608265
127,2,0.3037602,0.056553394,1673.3766704433833,1296.3029622969166,2809.70801008006,0.1088099996371904,-325.3683,86.84348,-39.64254,16.955278,-21.19742,3.4331312,-30.005478,-15.920173,-10.616172,-12.860601,-6.8583727,-6.231513,1.182638,-11.191751,-0.5543022,-1.0569146,-3.2848682,-7.244236,-0.44245097,-2.1939938
128,2,0.35043287,0.055865563,1864.2894095612028,1455.8161454183555,3225.7471610148996,0.12106578342685759,-300.8054,93.16644,-48.135292,21.810507,-24.465149,1.8500712,-30.388115,-13.834607,-13.198779,-16.303938,-7.7959704,-8.651923,-0.57580435,-13.898274,-0.3757079,-1.8883283,-4.8757415,-5.264917,0.79495823,-2.9618816
129,2,0.34447417,0.059979275,1959.4881617842514,1489.1301143735545,3341.200629550237,0.12296807729053792,-297.1808,92.30667,-51.0461,25.866112,-24.377335,-0.8690814,-30.915743,-14.057638,-15.734505,-15.95094,-9.291594,-7.158491,2.7425218,-13.945945,2.3362973,-0.11988625,-5.3860483,-5.536286,-0.06963056,-5.059195
130,2,0.26125583,0.04603502,1441.8709909716717,1146.438500606522,2482.07665788869,0.08922319441756967,-373.5758,80.37087,-28.41828,16.240496,-23.134462,2.6841815,-18.116573,-12.9741955,-10.377232,-10.400481,-7.581763,-4.230883,-1.3640779,-11.132782,-0.76971537,-3.5023627,-3.2941554,-6.7060833,-0.24483313,-3.1306384
131,2,0.3154928,0.056990195,1645.7213602754814,1303.714204399849,2756.5166650541796,0.09896463211106811,-309.72577,96.40244,-43.46902,15.9180975,-20.41042,2.4025748,-28.17872,-15.898226,-13.1803665,-15.019569,-9.689381,-7.5457034,2.2009728,-12.443937,-1.9708645,-1.0924294,-3.736299,-6.8002157,-0.60804516,-2.0435166
132,2,0.3403111,0.057309415,1878.1994975787925,1443.091351613469,3196.4723380357486,0.12357011446642802,-308.20563,96.907845,-50.477245,19.301842,-28.94492,-1.122019,-26.570047,-13.654103,-13.697312,-12.299035,-9.708053,-4.8479013,2.8151903,-16.381388,3.5095313,0.010318272,-5.6585627,-4.775185,-1.3135369,-5.319265
133,2,0.2994327,0.05271386,1632.2109531889635,1294.5372798687474,2754.7625089946546,0.09881648485874613,-327.68915,92.68403,-43.564415,17.83725,-22.286922,2.0491664,-26.860107,-13.328914,-14.788383,-16.075972,-7.619248,-5.468204,0.36348048,-14.06712,0.38501596,-1.0067881,-4.433494,-6.4455795,-0.48519647,-3.5918033
134,2,0.33574632,0.059186492,1899.2947383901349,1456.1532838063977,3271.3927183357923,0.11726214051615712,-296.5244,88.805595,-51.416965,22.365297,-24.077532,-1.2147008,-29.91801,-12.16437,-14.826805,-15.490893,-7.0308447,-7.5062523,0.83320427,-13.302618,3.26127,-0.37218845,-7.2223706,-7.1850977,-0.53305656,-4.612433
135,2,0.34662175,0.06066957,1855.0496768078215,1445.2002105404483,3121.7644564507546,0.1195552105505031,-300.2391,94.262535,-46.351116,18.334553,-20.339739,2.7426953,-33.3588,-13.490478,-11.923699,-16.861477,-7.0958605,-8.572194,-0.8266507,-12.965717,0.8262266,-0.88940555,-4.9815316,-6.552393,-1.0297381,-3.2982147
136,2,0.3273093,0.055244964,1882.0546887768994,1465.4725277209182,3225.767994222257,0.12036340672165248,-304.82904,94.93248,-46.08638,23.389048,-23.84426,0.96420467,-32.50945,-18.729916,-13.813233,-14.3295555,-9.828407,-6.026161,4.380024,-15.086072,-0.7685503,1.0024717,-5.1448464,-6.436486,0.5948467,-3.5889802
137,2,0.2959855,0.048161484,1608.739645320143,1287.7471304712103,2763.2666242380997,0.10249749056695047,-360.48862,85.048386,-33.01413,16.78771,-23.432228,-0.47814128,-21.942818,-13.533756,-11.819432,-12.076534,-7.910247,-4.4455013,-1.4925541,-12.903453,0.34701964,-2.3680298,-4.5094037,-6.0647564,0.5410469,-2.6121957
138,2,0.33065718,0.059720732,1820.5086896569192,1439.1909876069985,3079.1230476308533,0.11168942289086688,-299.64548,98.19498,-47.368668,20.318033,-25.003885,1.8450682,-32.39939,-14.874855,-12.454252,-18.621548,-8.821163,-6.66487,-0.9276966,-13.406038,1.0749077,-2.1823149,-4.1342564,-6.2199,-1.438574,-2.718077
139,2,0.35159695,0.060281888,1861.4877593205995,1456.0689057974084,3212.930571848394,0.11499382467830882,-301.24765,97.1509,-51.482918,22.818323,-24.47915,-0.42074013,-29.190554,-13.484778,-13.781398,-13.37848,-11.165411,-6.759282,2.6717448,-16.757217,3.5678096,1.1569219,-6.5548735,-5.267592,-0.39947453,-5.245251
140,2,0.35577077,0.056478903,1865.9553274651491,1468.8839692182842,3206.2181124377175,0.12223395474554953,-311.3584,95.75363,-49.527584,18.387917,-25.987644,0.6796481,-29.335066,-12.249431,-13.822181,-14.943789,-7.2177153,-8.1157875,0.11282207,-13.914796,-0.6581169,-2.9795682,-4.5944185,-5.8834815,-0.08406935,-3.0417492
141,2,0.32971784,0.055318166,1852.5233828808562,1447.2340159294454,3192.7640271260643,0.12045902216766641,-317.46042,91.86652,-41.69674,22.679329,-24.697834,-2.6641476,-28.836487,-15.871535,-11.406328,-10.523836,-9.461752,-7.4315834,0.91049546,-14.072601,1.5067683,0.25699747,-4.264566,-6.387213,-0.6171934,-3.7678628
142,2,0.3386117,0.061732225,1850.3011734790891,1443.2432355578019,3135.3685408553843,0.1159864490615325,-290.10773,98.149956,-53.95102,21.030249,-25.632,0.135272,-34.543278,-14.694868,-14.448436,-16.730753,-7.603566,-6.6865263,2.2776675,-14.07092,0.66521853,-2.3601496,-5.6554728,-5.3721733,0.5920104,-2.6105323
